time,temperature_2m,relativehumidity_2m,precipitation,windspeed_10m,pressure_msl,shortwave_radiation
2022-07-29 18:00:00,28.5,52,0.0,12.0,1010.0,440.0
2022-07-29 19:00:00,27.2,56,0.0,11.9,1009.7,283.0
2022-07-29 20:00:00,25.1,62,0.0,12.2,1009.8,128.0
2022-07-29 21:00:00,23.3,66,0.0,11.7,1010.1,18.0
2022-07-29 22:00:00,22.6,67,0.0,11.0,1010.6,0.0
2022-07-29 23:00:00,21.7,71,0.0,6.8,1010.9,0.0
2022-07-30 00:00:00,20.6,76,0.0,5.8,1011.3,0.0
2022-07-30 01:00:00,19.7,80,0.0,5.1,1011.0,0.0
2022-07-30 02:00:00,19.1,82,0.0,6.1,1011.2,0.0
2022-07-30 03:00:00,18.8,80,0.0,6.9,1011.5,0.0
2022-07-30 04:00:00,18.0,82,0.0,5.2,1011.9,0.0
2022-07-30 05:00:00,17.2,87,0.0,7.3,1012.1,0.0
2022-07-30 06:00:00,16.5,89,0.0,7.8,1012.5,1.0
2022-07-30 07:00:00,18.9,80,0.0,5.9,1012.9,60.0
2022-07-30 08:00:00,20.2,76,0.0,3.0,1013.0,205.0
2022-07-30 09:00:00,21.7,71,0.0,4.3,1013.1,374.0
2022-07-30 10:00:00,23.2,66,0.0,6.1,1013.1,537.0
2022-07-30 11:00:00,25.0,59,0.0,6.9,1012.9,677.0
2022-07-30 12:00:00,26.8,50,0.0,8.7,1012.8,784.0
2022-07-30 13:00:00,28.1,45,0.0,10.9,1012.4,848.0
2022-07-30 14:00:00,29.3,40,0.0,13.2,1011.6,865.0
2022-07-30 15:00:00,30.1,38,0.0,16.1,1011.1,832.0
2022-07-30 16:00:00,29.9,38,0.0,17.8,1010.9,749.0
2022-07-30 17:00:00,30.1,40,0.0,15.6,1010.7,623.0
2022-07-30 18:00:00,28.8,43,0.0,17.1,1010.5,466.0
2022-07-30 19:00:00,27.1,49,0.0,17.1,1010.3,295.0
2022-07-30 20:00:00,25.4,54,0.0,14.4,1010.4,132.0
2022-07-30 21:00:00,23.6,58,0.0,13.0,1010.8,18.0
2022-07-30 22:00:00,22.5,59,0.0,13.5,1011.4,0.0
2022-07-30 23:00:00,21.5,61,0.0,9.3,1011.7,0.0
2022-07-31 00:00:00,20.1,66,0.0,5.2,1012.0,0.0
2022-07-31 01:00:00,19.4,69,0.0,5.9,1012.0,0.0
2022-07-31 02:00:00,18.0,78,0.0,7.7,1012.2,0.0
2022-07-31 03:00:00,17.5,82,0.0,7.7,1012.5,0.0
2022-07-31 04:00:00,17.2,85,0.0,7.1,1012.9,0.0
2022-07-31 05:00:00,17.4,89,0.0,5.8,1012.9,0.0
2022-07-31 06:00:00,16.6,91,0.0,5.4,1013.1,1.0
2022-07-31 07:00:00,18.2,80,0.0,8.0,1013.3,58.0
2022-07-31 08:00:00,19.1,77,0.0,6.5,1013.6,194.0
2022-07-31 09:00:00,20.4,74,0.0,3.8,1013.8,359.0
2022-07-31 10:00:00,22.6,67,0.0,5.9,1013.4,524.0
2022-07-31 11:00:00,24.6,61,0.0,8.0,1013.0,666.0
2022-07-31 12:00:00,26.0,58,0.0,11.2,1012.6,774.0
2022-07-31 13:00:00,27.4,54,0.0,13.6,1012.0,838.0
2022-07-31 14:00:00,28.5,49,0.0,14.1,1011.8,851.0
2022-07-31 15:00:00,29.3,45,0.0,14.2,1011.4,815.0
2022-07-31 16:00:00,30.1,43,0.0,14.1,1011.0,731.0
2022-07-31 17:00:00,30.7,42,0.0,13.8,1010.7,606.0
2022-07-31 18:00:00,29.6,45,0.0,14.3,1010.3,450.0
2022-07-31 19:00:00,27.9,49,0.0,16.3,1010.1,285.0
2022-07-31 20:00:00,25.4,54,0.0,19.1,1010.2,125.0
2022-07-31 21:00:00,22.7,57,0.0,17.4,1010.9,16.0
2022-07-31 22:00:00,21.9,61,0.0,12.3,1011.5,0.0
2022-07-31 23:00:00,21.0,67,0.0,9.2,1011.8,0.0
2022-08-01 00:00:00,20.5,69,0.0,4.8,1012.3,0.0
2022-08-01 01:00:00,18.5,79,0.0,2.9,1012.8,0.0
2022-08-01 02:00:00,17.9,84,0.0,5.0,1012.5,0.0
2022-08-01 03:00:00,19.3,77,0.0,0.7,1012.7,0.0
2022-08-01 04:00:00,17.2,89,0.0,7.3,1013.4,0.0
2022-08-01 05:00:00,18.0,87,0.0,4.0,1013.2,0.0
2022-08-01 06:00:00,18.0,93,0.0,6.4,1013.9,0.0
2022-08-01 07:00:00,18.4,89,0.0,15.5,1014.3,49.0
2022-08-01 08:00:00,18.3,87,0.0,15.3,1014.1,159.0
2022-08-01 09:00:00,19.0,81,0.0,16.6,1014.3,257.0
2022-08-01 10:00:00,20.0,74,0.0,14.8,1014.2,394.0
2022-08-01 11:00:00,21.6,67,0.0,11.9,1014.4,525.0
2022-08-01 12:00:00,23.0,62,0.0,10.8,1014.2,699.0
2022-08-01 13:00:00,24.4,57,0.0,8.2,1013.8,800.0
2022-08-01 14:00:00,25.8,52,0.1,7.3,1013.3,824.0
2022-08-01 15:00:00,26.9,47,0.0,7.8,1012.5,613.0
2022-08-01 16:00:00,28.3,43,0.0,6.0,1012.0,663.0
2022-08-01 17:00:00,27.1,47,0.0,10.2,1012.7,571.0
2022-08-01 18:00:00,27.1,47,0.0,11.9,1012.3,439.0
2022-08-01 19:00:00,25.7,50,0.0,17.1,1012.2,279.0
2022-08-01 20:00:00,23.9,53,0.0,15.4,1012.6,120.0
2022-08-01 21:00:00,21.3,62,0.0,13.2,1013.1,15.0
2022-08-01 22:00:00,19.5,69,0.0,14.3,1014.0,0.0
2022-08-01 23:00:00,17.9,76,0.0,17.6,1014.6,0.0
2022-08-02 00:00:00,16.8,82,0.0,14.0,1015.5,0.0
2022-08-02 01:00:00,16.1,85,0.0,10.7,1016.1,0.0
2022-08-02 02:00:00,16.0,83,0.0,11.1,1016.4,0.0
2022-08-02 03:00:00,15.8,82,0.0,11.6,1016.4,0.0
2022-08-02 04:00:00,15.8,81,0.0,11.5,1016.7,0.0
2022-08-02 05:00:00,15.0,83,0.0,13.9,1016.9,0.0
2022-08-02 06:00:00,15.0,83,0.0,14.1,1017.1,0.0
2022-08-02 07:00:00,15.3,80,0.0,15.2,1017.5,15.0
2022-08-02 08:00:00,15.4,79,0.1,16.8,1017.9,62.0
2022-08-02 09:00:00,15.8,76,0.1,15.6,1018.3,125.0
2022-08-02 10:00:00,16.5,71,0.0,13.8,1018.2,224.0
2022-08-02 11:00:00,17.8,64,0.0,12.0,1018.1,382.0
2022-08-02 12:00:00,19.0,58,0.0,8.6,1018.0,573.0
2022-08-02 13:00:00,20.0,55,0.0,4.7,1017.6,712.0
2022-08-02 14:00:00,21.3,51,0.0,1.6,1017.1,817.0
2022-08-02 15:00:00,22.4,49,0.0,2.2,1016.4,819.0
2022-08-02 16:00:00,23.1,48,0.0,7.6,1015.9,734.0
2022-08-02 17:00:00,22.6,54,0.0,7.6,1016.0,601.0
2022-08-02 18:00:00,22.8,52,0.0,8.2,1015.5,450.0
2022-08-02 19:00:00,22.6,53,0.0,8.9,1015.0,279.0
2022-08-02 20:00:00,21.2,62,0.0,12.6,1014.8,119.0
2022-08-02 21:00:00,19.4,75,0.0,11.7,1015.0,14.0
2022-08-02 22:00:00,18.3,80,0.0,9.0,1015.2,0.0
2022-08-02 23:00:00,17.1,87,0.0,3.8,1015.4,0.0
2022-08-03 00:00:00,16.9,87,0.0,4.0,1015.5,0.0
2022-08-03 01:00:00,16.0,89,0.0,4.4,1015.7,0.0
2022-08-03 02:00:00,16.0,81,0.0,9.3,1015.5,0.0
2022-08-03 03:00:00,15.2,82,0.0,10.7,1015.5,0.0
2022-08-03 04:00:00,14.4,86,0.0,11.0,1015.5,0.0
2022-08-03 05:00:00,14.9,90,0.0,9.1,1015.4,0.0
2022-08-03 06:00:00,14.4,92,0.0,10.9,1015.3,0.0
2022-08-03 07:00:00,14.4,88,0.0,13.6,1015.4,24.0
2022-08-03 08:00:00,14.8,84,0.0,14.1,1015.5,88.0
2022-08-03 09:00:00,15.6,77,0.0,15.3,1015.1,217.0
2022-08-03 10:00:00,16.9,67,0.0,16.1,1014.8,401.0
2022-08-03 11:00:00,18.2,62,0.0,14.4,1014.3,597.0
2022-08-03 12:00:00,19.8,56,0.0,13.0,1013.9,742.0
2022-08-03 13:00:00,21.3,51,0.0,10.6,1013.5,837.0
2022-08-03 14:00:00,22.7,47,0.0,9.4,1012.5,860.0
2022-08-03 15:00:00,23.9,43,0.0,8.4,1011.9,826.0
2022-08-03 16:00:00,24.7,40,0.0,7.4,1011.6,736.0
2022-08-03 17:00:00,23.5,41,0.0,16.8,1011.8,607.0
2022-08-03 18:00:00,23.1,41,0.0,20.3,1011.6,451.0
2022-08-03 19:00:00,21.4,47,0.0,18.4,1011.7,279.0
2022-08-03 20:00:00,19.1,56,0.0,17.3,1011.9,117.0
2022-08-03 21:00:00,17.4,64,0.0,16.1,1012.2,13.0
2022-08-03 22:00:00,16.1,71,0.0,17.2,1013.0,0.0
2022-08-03 23:00:00,15.3,76,0.0,17.7,1013.2,0.0
2022-08-04 00:00:00,15.3,76,0.0,17.5,1013.6,0.0
2022-08-04 01:00:00,15.6,75,0.0,20.7,1013.8,0.0
2022-08-04 02:00:00,15.7,76,0.0,23.2,1013.4,0.0
2022-08-04 03:00:00,15.6,76,0.0,22.0,1013.7,0.0
2022-08-04 04:00:00,15.8,76,0.0,20.5,1013.7,0.0
2022-08-04 05:00:00,15.2,77,0.0,20.2,1013.9,0.0
2022-08-04 06:00:00,15.2,79,0.0,17.7,1014.3,0.0
2022-08-04 07:00:00,15.3,81,0.0,15.6,1014.9,22.0
2022-08-04 08:00:00,15.7,78,0.0,16.1,1015.2,88.0
2022-08-04 09:00:00,16.7,70,0.1,16.4,1015.5,227.0
2022-08-04 10:00:00,17.8,62,0.0,14.6,1015.8,261.0
2022-08-04 11:00:00,18.1,62,0.0,6.8,1016.1,307.0
2022-08-04 12:00:00,17.7,68,0.1,10.4,1016.6,265.0
2022-08-04 13:00:00,17.3,68,0.1,21.0,1017.2,296.0
2022-08-04 14:00:00,18.0,64,0.0,17.8,1017.5,383.0
2022-08-04 15:00:00,19.2,59,0.0,15.5,1017.5,464.0
2022-08-04 16:00:00,19.8,54,0.0,16.8,1017.4,604.0
2022-08-04 17:00:00,18.7,58,0.0,10.8,1018.1,439.0
2022-08-04 18:00:00,18.4,57,0.0,13.9,1017.7,221.0
2022-08-04 19:00:00,18.0,55,0.0,15.6,1017.5,155.0
2022-08-04 20:00:00,17.5,60,0.0,12.8,1017.4,86.0
2022-08-04 21:00:00,17.1,63,0.0,10.8,1017.7,8.0
2022-08-04 22:00:00,16.5,66,0.0,10.9,1018.2,0.0
2022-08-04 23:00:00,15.7,70,0.0,10.0,1018.3,0.0
2022-08-05 00:00:00,14.8,73,0.0,9.4,1018.6,0.0
2022-08-05 01:00:00,14.2,75,0.0,8.9,1018.6,0.0
2022-08-05 02:00:00,13.8,78,0.0,8.5,1018.5,0.0
2022-08-05 03:00:00,13.6,82,0.0,9.4,1018.2,0.0
2022-08-05 04:00:00,13.3,86,0.0,11.2,1018.2,0.0
2022-08-05 05:00:00,13.1,88,0.0,11.5,1018.0,0.0
2022-08-05 06:00:00,12.9,90,0.0,10.2,1018.3,0.0
2022-08-05 07:00:00,13.6,87,0.0,12.7,1018.7,47.0
2022-08-05 08:00:00,14.9,80,0.0,13.4,1018.9,179.0
2022-08-05 09:00:00,16.1,73,0.0,13.3,1018.8,287.0
2022-08-05 10:00:00,17.6,64,0.0,15.1,1018.6,452.0
2022-08-05 11:00:00,19.0,60,0.0,18.2,1018.3,645.0
2022-08-05 12:00:00,19.9,56,0.0,21.0,1017.8,768.0
2022-08-05 13:00:00,20.5,53,0.0,22.5,1017.4,833.0
2022-08-05 14:00:00,21.0,51,0.0,21.5,1016.7,852.0
2022-08-05 15:00:00,21.3,50,0.0,22.1,1016.4,817.0
2022-08-05 16:00:00,21.5,50,0.0,21.0,1015.9,733.0
2022-08-05 17:00:00,21.2,53,0.0,19.6,1016.4,606.0
2022-08-05 18:00:00,20.6,56,0.0,19.4,1016.0,447.0
2022-08-05 19:00:00,19.8,59,0.0,17.3,1015.7,275.0
2022-08-05 20:00:00,18.8,60,0.0,14.8,1015.8,113.0
2022-08-05 21:00:00,17.7,61,0.0,13.3,1016.3,11.0
2022-08-05 22:00:00,16.9,66,0.0,10.4,1016.8,0.0
2022-08-05 23:00:00,16.1,72,0.0,8.0,1017.0,0.0
2022-08-06 00:00:00,15.5,76,0.0,8.2,1017.3,0.0
2022-08-06 01:00:00,15.0,77,0.0,8.1,1017.6,0.0
2022-08-06 02:00:00,14.6,79,0.0,7.9,1017.4,0.0
2022-08-06 03:00:00,14.2,82,0.0,7.4,1017.3,0.0
2022-08-06 04:00:00,14.0,84,0.0,7.9,1017.4,0.0
2022-08-06 05:00:00,12.4,91,0.0,8.2,1017.8,0.0
2022-08-06 06:00:00,12.3,91,0.0,7.0,1018.2,0.0
2022-08-06 07:00:00,15.0,81,0.0,6.8,1018.4,47.0
2022-08-06 08:00:00,16.8,75,0.0,8.4,1018.6,185.0
2022-08-06 09:00:00,18.5,71,0.0,13.0,1018.8,354.0
2022-08-06 10:00:00,19.9,67,0.0,15.1,1018.8,518.0
2022-08-06 11:00:00,21.2,63,0.0,14.9,1018.7,662.0
2022-08-06 12:00:00,22.3,59,0.0,17.6,1018.4,770.0
2022-08-06 13:00:00,23.4,52,0.0,18.2,1018.0,835.0
2022-08-06 14:00:00,24.4,47,0.0,18.4,1017.6,850.0
2022-08-06 15:00:00,24.9,43,0.0,19.1,1017.2,814.0
2022-08-06 16:00:00,25.0,40,0.0,20.2,1016.9,732.0
2022-08-06 17:00:00,25.0,41,0.0,17.2,1016.7,606.0
2022-08-06 18:00:00,24.2,43,0.0,16.4,1016.3,448.0
2022-08-06 19:00:00,23.2,48,0.0,14.3,1016.1,276.0
2022-08-06 20:00:00,21.6,55,0.0,13.0,1016.2,112.0
2022-08-06 21:00:00,19.9,60,0.0,11.3,1016.5,10.0
2022-08-06 22:00:00,18.8,64,0.0,10.3,1016.9,0.0
2022-08-06 23:00:00,18.0,67,0.0,9.3,1017.0,0.0
2022-08-07 00:00:00,17.2,70,0.0,8.4,1017.1,0.0
2022-08-07 01:00:00,16.6,71,0.0,9.0,1017.1,0.0
2022-08-07 02:00:00,15.9,75,0.0,8.1,1017.0,0.0
2022-08-07 03:00:00,15.1,80,0.0,7.1,1016.8,0.0
2022-08-07 04:00:00,14.0,86,0.0,8.2,1017.0,0.0
2022-08-07 05:00:00,13.5,89,0.0,8.4,1017.1,0.0
2022-08-07 06:00:00,13.8,88,0.0,6.1,1017.2,0.0
2022-08-07 07:00:00,15.6,83,0.0,7.1,1017.6,45.0
2022-08-07 08:00:00,17.6,75,0.0,7.9,1018.0,185.0
2022-08-07 09:00:00,19.9,63,0.0,10.2,1018.1,355.0
2022-08-07 10:00:00,21.8,54,0.0,13.0,1018.0,519.0
2022-08-07 11:00:00,23.2,53,0.0,14.4,1017.5,660.0
2022-08-07 12:00:00,24.3,52,0.0,15.5,1017.0,767.0
2022-08-07 13:00:00,25.5,48,0.0,16.1,1016.2,830.0
2022-08-07 14:00:00,26.1,47,0.0,18.6,1015.9,845.0
2022-08-07 15:00:00,26.4,44,0.0,20.2,1015.3,808.0
2022-08-07 16:00:00,26.4,44,0.0,20.1,1015.0,723.0
2022-08-07 17:00:00,26.7,42,0.0,17.3,1014.7,595.0
2022-08-07 18:00:00,25.8,44,0.0,17.7,1014.3,435.0
2022-08-07 19:00:00,24.4,47,0.0,17.8,1013.9,265.0
2022-08-07 20:00:00,22.7,51,0.0,15.5,1013.9,106.0
2022-08-07 21:00:00,21.0,55,0.0,14.2,1014.2,8.0
2022-08-07 22:00:00,20.1,59,0.0,11.7,1014.4,0.0
2022-08-07 23:00:00,18.9,64,0.0,7.1,1014.7,0.0
2022-08-08 00:00:00,17.6,71,0.0,6.5,1014.8,0.0
2022-08-08 01:00:00,16.4,79,0.0,6.3,1014.7,0.0
2022-08-08 02:00:00,15.3,87,0.0,8.4,1014.7,0.0
2022-08-08 03:00:00,15.4,86,0.0,8.2,1014.6,0.0
2022-08-08 04:00:00,17.5,78,0.0,4.4,1014.7,0.0
2022-08-08 05:00:00,15.3,86,0.0,5.8,1014.8,0.0
2022-08-08 06:00:00,14.6,87,0.0,7.2,1015.0,0.0
2022-08-08 07:00:00,16.4,85,0.0,5.2,1015.2,40.0
2022-08-08 08:00:00,18.1,80,0.0,4.0,1015.3,165.0
2022-08-08 09:00:00,20.3,71,0.0,5.0,1015.3,339.0
2022-08-08 10:00:00,22.1,66,0.0,9.2,1015.1,509.0
2022-08-08 11:00:00,23.2,64,0.0,11.2,1015.1,653.0
2022-08-08 12:00:00,24.5,60,0.0,12.6,1014.7,761.0
2022-08-08 13:00:00,25.9,54,0.0,12.3,1014.2,826.0
2022-08-08 14:00:00,26.9,49,0.0,12.4,1013.6,842.0
2022-08-08 15:00:00,27.5,45,0.0,14.4,1013.1,803.0
2022-08-08 16:00:00,27.2,46,0.0,17.0,1012.7,701.0
2022-08-08 17:00:00,27.5,45,0.0,19.1,1011.8,545.0
2022-08-08 18:00:00,26.3,47,0.0,17.6,1011.5,405.0
2022-08-08 19:00:00,25.2,49,0.0,14.5,1011.5,198.0
2022-08-08 20:00:00,23.7,53,0.0,13.1,1011.7,77.0
2022-08-08 21:00:00,21.0,66,0.0,5.6,1012.5,7.0
2022-08-08 22:00:00,21.5,59,0.0,2.8,1013.5,0.0
2022-08-08 23:00:00,20.2,66,0.0,5.4,1013.6,0.0
2022-08-09 00:00:00,18.9,76,0.0,8.3,1014.2,0.0
2022-08-09 01:00:00,17.5,83,0.0,8.4,1014.3,0.0
2022-08-09 02:00:00,16.8,85,0.0,7.7,1014.5,0.0
2022-08-09 03:00:00,16.2,87,0.0,7.3,1014.7,0.0
2022-08-09 04:00:00,15.7,88,0.0,9.7,1014.7,0.0
2022-08-09 05:00:00,15.4,88,0.0,7.4,1014.9,0.0
2022-08-09 06:00:00,15.2,90,0.0,4.1,1014.9,0.0
2022-08-09 07:00:00,15.7,87,0.0,3.1,1014.3,32.0
2022-08-09 08:00:00,16.5,84,0.0,10.0,1014.9,150.0
2022-08-09 09:00:00,17.5,81,0.0,12.3,1015.2,268.0
2022-08-09 10:00:00,19.4,72,0.0,9.7,1015.2,398.0
2022-08-09 11:00:00,19.7,72,0.0,3.8,1014.7,439.0
2022-08-09 12:00:00,21.1,68,0.0,6.2,1014.0,662.0
2022-08-09 13:00:00,22.2,64,0.0,1.8,1013.5,609.0
2022-08-09 14:00:00,24.5,57,0.0,13.4,1011.5,752.0
2022-08-09 15:00:00,26.0,53,0.0,10.5,1011.4,771.0
2022-08-09 16:00:00,26.2,50,0.0,15.1,1011.0,684.0
2022-08-09 17:00:00,21.7,68,0.0,6.0,1012.2,551.0
2022-08-09 18:00:00,22.3,64,0.0,5.8,1011.8,329.0
2022-08-09 19:00:00,22.9,62,0.0,5.4,1011.4,196.0
2022-08-09 20:00:00,22.4,65,0.0,5.5,1011.6,78.0
2022-08-09 21:00:00,20.6,74,0.0,9.7,1011.8,6.0
2022-08-09 22:00:00,19.2,79,0.0,9.7,1012.2,0.0
2022-08-09 23:00:00,18.4,84,0.0,7.1,1012.4,0.0
2022-08-10 00:00:00,17.7,88,0.0,5.0,1012.5,0.0
2022-08-10 01:00:00,17.3,92,0.0,5.0,1012.4,0.0
2022-08-10 02:00:00,17.0,92,0.0,4.3,1012.1,0.0
2022-08-10 03:00:00,16.7,95,0.0,4.3,1012.2,0.0
2022-08-10 04:00:00,16.7,89,0.0,10.8,1013.9,0.0
2022-08-10 05:00:00,16.6,91,0.0,11.0,1013.9,0.0
2022-08-10 06:00:00,16.0,87,0.0,11.4,1014.4,0.0
2022-08-10 07:00:00,16.1,85,0.0,18.0,1015.2,27.0
2022-08-10 08:00:00,16.7,82,0.0,19.9,1015.6,71.0
2022-08-10 09:00:00,17.2,80,0.0,22.6,1016.4,182.0
2022-08-10 10:00:00,17.5,82,4.6,16.8,1016.6,236.0
2022-08-10 11:00:00,17.6,84,4.0,19.9,1017.0,335.0
2022-08-10 12:00:00,18.1,81,0.9,20.4,1017.4,373.0
2022-08-10 13:00:00,19.4,73,0.0,21.0,1017.4,395.0
2022-08-10 14:00:00,21.4,65,0.0,21.3,1017.3,570.0
2022-08-10 15:00:00,21.5,64,0.0,20.7,1017.2,499.0
2022-08-10 16:00:00,21.5,64,0.0,20.7,1017.4,501.0
2022-08-10 17:00:00,20.2,67,0.0,20.6,1018.9,385.0
2022-08-10 18:00:00,20.7,63,0.0,20.3,1018.9,274.0
2022-08-10 19:00:00,19.9,65,0.0,19.3,1019.2,178.0
2022-08-10 20:00:00,19.3,66,0.0,15.1,1019.6,76.0
2022-08-10 21:00:00,18.8,69,0.0,11.5,1020.1,4.0
2022-08-10 22:00:00,18.1,72,0.0,9.4,1020.4,0.0
2022-08-10 23:00:00,17.0,79,0.0,7.4,1020.5,0.0
2022-08-11 00:00:00,16.2,82,0.0,6.9,1020.5,0.0
2022-08-11 01:00:00,15.5,83,0.0,5.9,1020.4,0.0
2022-08-11 02:00:00,14.9,85,0.0,6.5,1020.1,0.0
2022-08-11 03:00:00,14.0,90,0.0,6.3,1019.8,0.0
2022-08-11 04:00:00,13.8,92,0.0,6.4,1019.9,0.0
2022-08-11 05:00:00,14.3,93,0.0,5.7,1020.0,0.0
2022-08-11 06:00:00,14.9,92,0.0,7.2,1020.1,0.0
2022-08-11 07:00:00,15.3,91,0.0,7.4,1020.4,34.0
2022-08-11 08:00:00,16.5,84,0.0,6.0,1020.3,162.0
2022-08-11 09:00:00,18.1,77,0.0,5.6,1020.1,332.0
2022-08-11 10:00:00,19.5,69,0.0,5.8,1019.7,483.0
2022-08-11 11:00:00,20.9,60,0.0,5.8,1019.4,580.0
2022-08-11 12:00:00,21.6,60,0.0,7.8,1018.9,667.0
2022-08-11 13:00:00,22.2,59,0.0,10.5,1018.3,804.0
2022-08-11 14:00:00,23.1,55,0.0,11.2,1017.7,823.0
2022-08-11 15:00:00,23.8,50,0.0,12.7,1017.0,787.0
2022-08-11 16:00:00,24.0,47,0.0,13.5,1016.6,704.0
2022-08-11 17:00:00,24.4,45,0.0,8.9,1016.1,576.0
2022-08-11 18:00:00,24.2,46,0.0,8.8,1015.8,419.0
2022-08-11 19:00:00,23.5,49,0.0,11.6,1015.8,249.0
2022-08-11 20:00:00,21.4,57,0.0,15.5,1015.9,92.0
2022-08-11 21:00:00,19.2,63,0.0,15.5,1016.4,5.0
2022-08-11 22:00:00,18.1,71,0.0,13.0,1016.8,0.0
2022-08-11 23:00:00,17.2,75,0.0,10.1,1016.6,0.0
2022-08-12 00:00:00,16.6,78,0.0,7.1,1016.5,0.0
2022-08-12 01:00:00,16.1,81,0.0,5.9,1016.5,0.0
2022-08-12 02:00:00,15.5,84,0.0,4.7,1016.6,0.0
2022-08-12 03:00:00,16.1,81,0.0,4.3,1016.4,0.0
2022-08-12 04:00:00,17.0,77,0.0,1.1,1016.5,0.0
2022-08-12 05:00:00,14.6,88,0.0,6.0,1016.4,0.0
2022-08-12 06:00:00,15.5,81,0.0,4.0,1016.4,0.0
2022-08-12 07:00:00,16.2,81,0.0,2.5,1016.8,32.0
2022-08-12 08:00:00,17.4,79,0.0,7.6,1017.0,148.0
2022-08-12 09:00:00,18.1,77,0.0,11.0,1017.2,281.0
2022-08-12 10:00:00,18.7,73,0.0,12.9,1017.2,422.0
2022-08-12 11:00:00,20.0,66,0.0,11.3,1017.0,564.0
2022-08-12 12:00:00,21.4,60,0.0,9.2,1016.5,676.0
2022-08-12 13:00:00,23.1,54,0.0,8.6,1016.2,762.0
2022-08-12 14:00:00,24.4,49,0.0,10.0,1015.7,793.0
2022-08-12 15:00:00,25.1,47,0.0,10.8,1015.3,764.0
2022-08-12 16:00:00,26.1,44,0.0,12.3,1014.9,668.0
2022-08-12 17:00:00,25.4,48,0.0,16.1,1015.3,544.0
2022-08-12 18:00:00,23.2,56,0.0,21.9,1015.3,385.0
2022-08-12 19:00:00,21.6,58,0.0,19.4,1015.9,231.0
2022-08-12 20:00:00,20.1,62,0.0,16.1,1016.4,87.0
2022-08-12 21:00:00,18.7,66,0.0,15.3,1017.2,4.0
2022-08-12 22:00:00,17.4,69,0.0,18.3,1018.0,0.0
2022-08-12 23:00:00,16.5,73,0.0,21.7,1018.8,0.0
2022-08-13 00:00:00,16.2,74,0.0,19.7,1019.2,0.0
2022-08-13 01:00:00,16.2,72,0.0,19.6,1019.6,0.0
2022-08-13 02:00:00,15.9,74,0.0,20.5,1020.0,0.0
2022-08-13 03:00:00,15.1,79,0.0,16.7,1020.3,0.0
2022-08-13 04:00:00,14.9,81,0.0,15.5,1020.6,0.0
2022-08-13 05:00:00,16.1,75,0.0,13.8,1020.5,0.0
2022-08-13 06:00:00,16.0,76,0.0,11.2,1020.7,0.0
2022-08-13 07:00:00,16.2,76,0.0,13.3,1021.2,26.0
2022-08-13 08:00:00,17.2,71,0.0,14.5,1021.5,146.0
2022-08-13 09:00:00,18.1,68,0.0,17.0,1021.8,238.0
2022-08-13 10:00:00,19.0,65,0.0,17.1,1021.8,350.0
2022-08-13 11:00:00,20.4,56,0.0,17.1,1021.9,454.0
2022-08-13 12:00:00,21.0,54,0.0,16.7,1021.8,446.0
2022-08-13 13:00:00,21.7,52,0.0,15.5,1021.7,451.0
2022-08-13 14:00:00,22.1,51,0.0,14.8,1021.4,494.0
2022-08-13 15:00:00,22.8,48,0.0,10.7,1021.3,522.0
2022-08-13 16:00:00,23.2,46,0.0,8.2,1020.9,426.0
2022-08-13 17:00:00,22.5,49,0.0,7.1,1021.4,430.0
2022-08-13 18:00:00,22.4,49,0.0,6.0,1021.0,298.0
2022-08-13 19:00:00,22.2,49,0.0,3.4,1020.6,196.0
2022-08-13 20:00:00,20.7,64,0.0,3.4,1020.7,76.0
2022-08-13 21:00:00,20.6,58,0.0,4.7,1020.9,3.0
2022-08-13 22:00:00,18.4,70,0.0,11.5,1021.2,0.0
2022-08-13 23:00:00,16.7,78,0.0,13.4,1021.4,0.0
2022-08-14 00:00:00,16.4,81,0.0,10.1,1021.3,0.0
2022-08-14 01:00:00,16.1,83,0.0,6.9,1021.3,0.0
2022-08-14 02:00:00,15.6,86,0.0,6.1,1021.2,0.0
2022-08-14 03:00:00,15.2,88,0.0,5.4,1021.1,0.0
2022-08-14 04:00:00,14.6,91,0.0,4.3,1021.2,0.0
2022-08-14 05:00:00,13.7,94,0.0,5.2,1021.1,0.0
2022-08-14 06:00:00,13.4,94,0.0,4.7,1021.4,0.0
2022-08-14 07:00:00,15.0,89,0.0,4.6,1021.7,27.0
2022-08-14 08:00:00,15.7,85,0.0,2.7,1022.0,135.0
2022-08-14 09:00:00,16.8,80,0.0,2.0,1021.9,292.0
2022-08-14 10:00:00,18.1,75,0.0,4.2,1021.5,470.0
2022-08-14 11:00:00,19.5,68,0.0,5.8,1021.2,610.0
2022-08-14 12:00:00,20.8,61,0.0,7.3,1020.9,695.0
2022-08-14 13:00:00,22.3,56,0.0,8.4,1020.4,762.0
2022-08-14 14:00:00,23.4,52,0.0,9.3,1020.1,768.0
2022-08-14 15:00:00,24.3,47,0.0,11.4,1019.5,758.0
2022-08-14 16:00:00,24.5,45,0.0,15.5,1019.2,680.0
2022-08-14 17:00:00,24.6,44,0.0,14.4,1018.6,553.0
2022-08-14 18:00:00,23.8,46,0.0,15.5,1018.2,392.0
2022-08-14 19:00:00,22.1,52,0.0,15.8,1017.9,229.0
2022-08-14 20:00:00,20.0,60,0.0,16.6,1018.0,79.0
