time,temperature_2m,relativehumidity_2m,precipitation,windspeed_10m,pressure_msl,shortwave_radiation
2022-06-23 11:00:00,22.4,55,0.0,10.2,1009.7,577.0
2022-06-23 12:00:00,22.4,54,0.1,9.5,1009.4,461.0
2022-06-23 13:00:00,21.9,52,0.0,10.0,1009.2,524.0
2022-06-23 14:00:00,23.2,50,0.0,8.6,1009.1,783.0
2022-06-23 15:00:00,23.0,50,0.0,3.3,1008.3,338.0
2022-06-23 16:00:00,23.3,52,0.0,4.7,1007.9,420.0
2022-06-23 17:00:00,23.5,53,0.0,7.3,1007.2,389.0
2022-06-23 18:00:00,23.4,52,0.2,10.7,1007.4,418.0
2022-06-23 19:00:00,20.8,67,0.2,13.9,1007.7,102.0
2022-06-23 20:00:00,20.9,65,0.0,12.7,1007.5,92.0
2022-06-23 21:00:00,19.0,73,0.0,15.1,1007.8,55.0
2022-06-23 22:00:00,17.2,82,0.0,14.2,1007.9,1.0
2022-06-23 23:00:00,16.3,85,0.0,12.4,1007.9,0.0
2022-06-24 00:00:00,15.7,86,0.0,10.9,1007.7,0.0
2022-06-24 01:00:00,16.3,89,0.0,12.1,1007.4,0.0
2022-06-24 02:00:00,15.8,88,0.0,11.1,1006.9,0.0
2022-06-24 03:00:00,14.8,87,0.0,12.8,1006.3,0.0
2022-06-24 04:00:00,13.9,90,0.0,15.8,1006.0,0.0
2022-06-24 05:00:00,13.7,92,0.0,9.2,1005.8,0.0
2022-06-24 06:00:00,14.5,90,0.0,7.8,1005.7,38.0
2022-06-24 07:00:00,16.1,81,0.0,12.4,1005.7,144.0
2022-06-24 08:00:00,17.8,71,0.0,16.9,1005.4,305.0
2022-06-24 09:00:00,19.6,61,0.0,23.3,1005.1,461.0
2022-06-24 10:00:00,20.3,58,0.0,25.0,1004.7,432.0
2022-06-24 11:00:00,20.6,58,0.0,25.6,1004.4,425.0
2022-06-24 12:00:00,21.1,57,0.0,25.6,1004.1,478.0
2022-06-24 13:00:00,21.4,57,0.1,23.0,1004.2,562.0
2022-06-24 14:00:00,20.9,58,0.4,24.6,1003.8,588.0
2022-06-24 15:00:00,20.6,65,0.2,20.3,1003.6,416.0
2022-06-24 16:00:00,21.8,56,0.1,22.4,1003.0,637.0
2022-06-24 17:00:00,20.6,64,0.3,29.0,1002.9,456.0
2022-06-24 18:00:00,20.3,64,0.0,27.4,1002.9,384.0
2022-06-24 19:00:00,19.2,60,0.0,26.4,1003.2,259.0
2022-06-24 20:00:00,18.0,66,0.0,20.4,1003.5,61.0
2022-06-24 21:00:00,17.0,74,0.0,17.3,1003.7,29.0
2022-06-24 22:00:00,16.6,78,0.9,21.0,1003.6,0.0
2022-06-24 23:00:00,16.3,83,0.3,24.9,1003.7,0.0
2022-06-25 00:00:00,16.0,88,0.5,21.4,1004.0,0.0
2022-06-25 01:00:00,15.1,87,0.0,21.3,1004.9,0.0
2022-06-25 02:00:00,14.0,89,0.0,19.1,1005.3,0.0
2022-06-25 03:00:00,13.3,91,0.0,16.7,1005.7,0.0
2022-06-25 04:00:00,12.7,92,0.0,15.6,1006.2,0.0
2022-06-25 05:00:00,12.6,91,0.0,15.3,1006.5,0.0
2022-06-25 06:00:00,12.9,88,0.0,16.9,1007.1,46.0
2022-06-25 07:00:00,14.3,77,0.0,18.2,1007.7,162.0
2022-06-25 08:00:00,15.6,69,0.0,20.3,1008.0,306.0
2022-06-25 09:00:00,16.8,59,0.0,22.2,1008.1,408.0
2022-06-25 10:00:00,17.2,57,0.3,25.9,1008.4,494.0
2022-06-25 11:00:00,18.4,50,0.1,25.5,1008.1,643.0
2022-06-25 12:00:00,18.9,48,0.0,25.6,1008.0,671.0
2022-06-25 13:00:00,18.5,52,0.0,24.0,1008.7,728.0
2022-06-25 14:00:00,18.6,50,0.0,24.4,1008.3,627.0
2022-06-25 15:00:00,18.8,48,0.0,22.2,1008.2,598.0
2022-06-25 16:00:00,19.2,47,0.0,22.2,1008.1,616.0
2022-06-25 17:00:00,19.0,48,0.0,22.8,1007.9,537.0
2022-06-25 18:00:00,18.3,51,0.0,24.5,1008.0,435.0
2022-06-25 19:00:00,17.5,54,0.0,23.4,1008.2,273.0
2022-06-25 20:00:00,16.2,65,0.0,20.2,1008.2,86.0
2022-06-25 21:00:00,15.1,76,0.0,17.3,1008.8,24.0
2022-06-25 22:00:00,14.2,81,0.0,13.8,1009.1,1.0
2022-06-25 23:00:00,14.1,80,0.0,15.3,1009.5,0.0
2022-06-26 00:00:00,12.8,83,0.0,12.9,1009.8,0.0
2022-06-26 01:00:00,12.1,86,0.0,12.1,1010.3,0.0
2022-06-26 02:00:00,11.7,86,0.0,12.4,1010.3,0.0
2022-06-26 03:00:00,11.6,84,0.0,13.0,1010.4,0.0
2022-06-26 04:00:00,11.6,83,0.0,12.2,1010.6,0.0
2022-06-26 05:00:00,11.5,83,0.0,11.2,1010.7,0.0
2022-06-26 06:00:00,12.4,78,0.0,14.1,1011.1,46.0
2022-06-26 07:00:00,14.5,68,0.0,19.8,1011.3,162.0
2022-06-26 08:00:00,15.8,61,0.0,26.2,1011.6,295.0
2022-06-26 09:00:00,16.9,55,0.0,28.0,1011.9,398.0
2022-06-26 10:00:00,17.7,51,0.0,27.7,1011.9,503.0
2022-06-26 11:00:00,18.2,49,0.0,26.9,1012.2,507.0
2022-06-26 12:00:00,18.3,49,0.0,27.2,1012.5,363.0
2022-06-26 13:00:00,19.7,47,0.0,24.7,1012.2,671.0
2022-06-26 14:00:00,20.4,43,0.0,25.5,1012.2,793.0
2022-06-26 15:00:00,20.2,43,0.0,27.9,1012.6,710.0
2022-06-26 16:00:00,19.6,47,0.0,26.0,1012.8,667.0
2022-06-26 17:00:00,19.4,45,0.0,23.2,1012.6,559.0
2022-06-26 18:00:00,19.1,44,0.0,22.4,1012.3,464.0
2022-06-26 19:00:00,18.1,48,0.0,22.9,1012.5,323.0
2022-06-26 20:00:00,16.9,53,0.0,20.7,1013.3,170.0
2022-06-26 21:00:00,15.6,60,0.0,15.0,1013.9,51.0
2022-06-26 22:00:00,14.7,67,0.0,14.7,1014.4,1.0
2022-06-26 23:00:00,14.0,73,0.0,13.9,1014.6,0.0
2022-06-27 00:00:00,13.2,79,0.0,12.2,1014.4,0.0
2022-06-27 01:00:00,13.3,81,0.0,12.4,1014.4,0.0
2022-06-27 02:00:00,12.2,87,0.0,10.6,1014.4,0.0
2022-06-27 03:00:00,11.6,91,0.0,8.9,1014.1,0.0
2022-06-27 04:00:00,11.2,92,0.0,9.0,1014.4,0.0
2022-06-27 05:00:00,11.1,92,0.0,9.0,1014.5,0.0
2022-06-27 06:00:00,12.3,85,0.0,11.9,1014.8,44.0
2022-06-27 07:00:00,14.0,77,0.0,11.8,1014.7,160.0
2022-06-27 08:00:00,16.0,62,0.0,18.8,1014.7,307.0
2022-06-27 09:00:00,17.1,57,0.0,22.7,1014.8,450.0
2022-06-27 10:00:00,18.1,52,0.0,26.6,1014.8,557.0
2022-06-27 11:00:00,18.0,51,0.2,28.8,1014.8,554.0
2022-06-27 12:00:00,17.1,62,0.3,25.5,1015.3,525.0
2022-06-27 13:00:00,17.6,60,0.4,23.9,1015.6,375.0
2022-06-27 14:00:00,19.2,57,0.1,22.7,1015.6,801.0
2022-06-27 15:00:00,19.0,53,0.3,25.2,1015.9,627.0
2022-06-27 16:00:00,17.9,58,0.5,18.7,1016.4,441.0
2022-06-27 17:00:00,18.1,54,0.2,23.1,1016.9,573.0
2022-06-27 18:00:00,17.9,48,0.0,22.9,1017.1,410.0
2022-06-27 19:00:00,17.5,46,0.0,22.1,1017.5,276.0
2022-06-27 20:00:00,16.9,47,0.0,15.0,1018.1,144.0
2022-06-27 21:00:00,15.5,54,0.0,7.7,1018.7,45.0
2022-06-27 22:00:00,13.6,63,0.0,6.6,1019.2,1.0
2022-06-27 23:00:00,12.8,67,0.0,7.0,1019.6,0.0
2022-06-28 00:00:00,11.7,74,0.0,6.7,1019.6,0.0
2022-06-28 01:00:00,11.6,84,0.0,7.8,1019.7,0.0
2022-06-28 02:00:00,10.9,89,0.0,9.0,1019.8,0.0
2022-06-28 03:00:00,10.6,91,0.0,9.5,1019.8,0.0
2022-06-28 04:00:00,10.6,93,0.0,10.7,1019.9,0.0
2022-06-28 05:00:00,10.5,93,0.0,8.2,1019.8,0.0
2022-06-28 06:00:00,11.8,88,0.0,11.4,1019.3,41.0
2022-06-28 07:00:00,13.6,81,0.0,11.2,1019.1,152.0
2022-06-28 08:00:00,15.7,69,0.0,19.2,1018.8,302.0
2022-06-28 09:00:00,17.1,57,0.0,24.2,1018.8,444.0
2022-06-28 10:00:00,17.9,52,0.0,26.6,1018.3,500.0
2022-06-28 11:00:00,18.2,51,0.1,27.1,1018.0,421.0
2022-06-28 12:00:00,17.8,59,0.0,27.0,1018.1,423.0
2022-06-28 13:00:00,19.1,52,0.1,25.3,1017.8,525.0
2022-06-28 14:00:00,20.5,46,0.0,24.5,1017.2,696.0
2022-06-28 15:00:00,20.6,44,0.0,24.5,1016.5,697.0
2022-06-28 16:00:00,20.1,47,0.0,23.8,1016.4,670.0
2022-06-28 17:00:00,20.0,47,0.0,22.6,1016.0,558.0
2022-06-28 18:00:00,19.6,46,0.0,21.6,1015.8,401.0
2022-06-28 19:00:00,18.9,49,0.0,22.2,1015.3,223.0
2022-06-28 20:00:00,17.5,58,0.0,17.3,1015.4,115.0
2022-06-28 21:00:00,16.6,63,0.0,11.9,1015.2,44.0
2022-06-28 22:00:00,15.2,68,0.0,9.0,1015.3,1.0
2022-06-28 23:00:00,14.8,70,0.0,10.0,1015.0,0.0
2022-06-29 00:00:00,15.0,68,0.0,12.3,1014.5,0.0
2022-06-29 01:00:00,14.0,75,0.0,10.9,1014.0,0.0
2022-06-29 02:00:00,13.5,78,0.1,11.6,1013.9,0.0
2022-06-29 03:00:00,13.2,80,0.0,11.6,1013.7,0.0
2022-06-29 04:00:00,13.1,84,0.0,12.7,1013.2,0.0
2022-06-29 05:00:00,13.7,86,0.0,12.4,1012.8,0.0
2022-06-29 06:00:00,14.7,83,0.0,13.2,1012.7,5.0
2022-06-29 07:00:00,15.2,80,0.0,14.8,1012.5,12.0
2022-06-29 08:00:00,15.5,79,0.1,17.0,1012.6,18.0
2022-06-29 09:00:00,15.2,85,0.6,14.4,1012.7,32.0
2022-06-29 10:00:00,15.7,84,0.0,14.9,1012.6,81.0
2022-06-29 11:00:00,17.1,75,0.1,16.0,1012.5,263.0
2022-06-29 12:00:00,19.1,63,0.0,19.2,1012.3,557.0
2022-06-29 13:00:00,18.3,64,0.0,14.9,1012.1,744.0
2022-06-29 14:00:00,19.1,59,0.0,16.7,1011.9,333.0
2022-06-29 15:00:00,19.9,55,0.0,17.4,1011.7,480.0
2022-06-29 16:00:00,20.6,49,0.0,18.9,1011.2,435.0
2022-06-29 17:00:00,19.2,54,0.0,21.7,1011.3,237.0
2022-06-29 18:00:00,18.6,58,0.0,19.7,1011.1,247.0
2022-06-29 19:00:00,18.0,61,0.0,19.5,1011.1,193.0
2022-06-29 20:00:00,17.2,63,0.0,15.3,1011.0,100.0
2022-06-29 21:00:00,16.0,70,0.0,10.9,1011.1,45.0
2022-06-29 22:00:00,15.3,75,0.0,11.6,1011.4,1.0
2022-06-29 23:00:00,15.0,79,0.0,12.2,1011.7,0.0
2022-06-30 00:00:00,14.6,84,0.6,12.4,1011.8,0.0
2022-06-30 01:00:00,14.2,84,0.7,11.6,1011.7,0.0
2022-06-30 02:00:00,13.6,90,0.0,5.9,1011.1,0.0
2022-06-30 03:00:00,13.7,90,0.0,6.1,1011.0,0.0
2022-06-30 04:00:00,13.6,90,0.0,7.7,1011.1,0.0
2022-06-30 05:00:00,13.4,89,0.0,8.5,1011.2,0.0
2022-06-30 06:00:00,13.5,87,0.0,7.9,1011.1,10.0
2022-06-30 07:00:00,14.0,82,0.0,9.2,1011.1,89.0
2022-06-30 08:00:00,15.0,77,0.0,11.5,1011.3,235.0
2022-06-30 09:00:00,16.1,72,0.0,12.0,1011.7,361.0
2022-06-30 10:00:00,16.9,67,0.0,12.2,1011.7,423.0
2022-06-30 11:00:00,18.0,60,0.0,12.2,1011.6,551.0
2022-06-30 12:00:00,18.7,56,0.0,14.0,1011.7,608.0
2022-06-30 13:00:00,16.9,57,0.2,14.1,1012.2,400.0
2022-06-30 14:00:00,16.4,62,0.3,12.2,1011.8,218.0
2022-06-30 15:00:00,16.5,62,0.2,14.6,1011.9,235.0
2022-06-30 16:00:00,16.1,66,0.2,10.0,1012.0,223.0
2022-06-30 17:00:00,17.8,58,0.0,12.1,1012.4,505.0
2022-06-30 18:00:00,17.0,57,0.0,17.4,1012.0,227.0
2022-06-30 19:00:00,16.4,61,0.0,13.6,1012.3,262.0
2022-06-30 20:00:00,15.8,64,0.0,12.6,1012.7,156.0
2022-06-30 21:00:00,14.7,69,0.0,12.3,1013.0,43.0
2022-06-30 22:00:00,13.3,78,0.0,10.5,1013.3,1.0
2022-06-30 23:00:00,12.1,86,0.0,9.9,1013.8,0.0
2022-07-01 00:00:00,11.5,88,0.0,12.8,1014.1,0.0
2022-07-01 01:00:00,11.4,87,0.0,13.4,1014.2,0.0
2022-07-01 02:00:00,10.9,88,0.0,12.5,1014.4,0.0
2022-07-01 03:00:00,10.5,92,0.0,10.4,1014.2,0.0
2022-07-01 04:00:00,10.3,94,0.0,9.4,1014.6,0.0
2022-07-01 05:00:00,10.2,95,0.0,10.5,1015.1,0.0
2022-07-01 06:00:00,11.1,92,0.0,13.0,1015.2,38.0
2022-07-01 07:00:00,12.8,85,0.0,15.3,1015.4,153.0
2022-07-01 08:00:00,14.4,78,0.0,19.3,1015.5,284.0
2022-07-01 09:00:00,15.8,69,0.1,20.9,1015.8,385.0
2022-07-01 10:00:00,16.9,64,0.1,21.5,1015.9,524.0
2022-07-01 11:00:00,17.7,60,0.1,22.4,1016.2,568.0
2022-07-01 12:00:00,18.8,53,0.1,21.7,1016.3,624.0
2022-07-01 13:00:00,19.3,53,0.0,20.3,1016.4,680.0
2022-07-01 14:00:00,18.9,54,0.3,19.3,1016.7,477.0
2022-07-01 15:00:00,19.8,50,0.0,19.3,1016.7,591.0
2022-07-01 16:00:00,20.3,46,0.0,20.4,1016.7,524.0
2022-07-01 17:00:00,19.5,48,0.0,26.0,1016.9,332.0
2022-07-01 18:00:00,18.7,53,0.0,24.1,1017.2,273.0
2022-07-01 19:00:00,18.1,55,0.0,22.7,1017.5,208.0
2022-07-01 20:00:00,17.5,58,0.0,20.1,1018.0,117.0
2022-07-01 21:00:00,16.4,63,0.0,16.6,1018.5,41.0
2022-07-01 22:00:00,15.3,69,0.0,16.1,1019.1,1.0
2022-07-01 23:00:00,14.1,77,0.0,16.1,1019.4,0.0
2022-07-02 00:00:00,13.2,82,0.0,14.5,1019.6,0.0
2022-07-02 01:00:00,12.7,83,0.0,15.2,1019.8,0.0
2022-07-02 02:00:00,12.3,87,0.0,14.8,1019.6,0.0
2022-07-02 03:00:00,12.0,91,0.0,14.1,1019.4,0.0
2022-07-02 04:00:00,12.0,92,0.0,14.3,1019.2,0.0
2022-07-02 05:00:00,11.9,92,0.0,14.2,1019.2,0.0
2022-07-02 06:00:00,12.8,88,0.0,16.0,1019.2,41.0
2022-07-02 07:00:00,14.6,77,0.0,19.0,1019.1,145.0
2022-07-02 08:00:00,16.1,68,0.0,25.8,1019.1,267.0
2022-07-02 09:00:00,17.2,59,0.0,27.9,1019.0,299.0
2022-07-02 10:00:00,17.6,57,0.0,26.6,1018.9,262.0
2022-07-02 11:00:00,18.8,52,0.0,25.0,1018.6,422.0
2022-07-02 12:00:00,20.5,47,0.0,24.9,1018.2,697.0
2022-07-02 13:00:00,20.8,46,0.0,20.4,1017.8,594.0
2022-07-02 14:00:00,21.2,45,0.0,24.1,1017.4,508.0
2022-07-02 15:00:00,20.6,48,0.0,24.4,1017.3,421.0
2022-07-02 16:00:00,20.9,47,0.0,24.7,1017.2,443.0
2022-07-02 17:00:00,20.2,50,0.0,24.2,1017.2,263.0
2022-07-02 18:00:00,19.1,57,0.0,23.2,1017.2,183.0
2022-07-02 19:00:00,18.5,61,0.0,23.7,1017.0,165.0
2022-07-02 20:00:00,17.3,69,0.0,17.7,1017.1,56.0
2022-07-02 21:00:00,16.4,76,0.3,17.1,1017.1,13.0
2022-07-02 22:00:00,15.5,84,0.2,15.0,1017.4,0.0
2022-07-02 23:00:00,14.6,88,0.0,12.3,1017.6,0.0
2022-07-03 00:00:00,13.4,92,0.0,10.2,1017.9,0.0
2022-07-03 01:00:00,13.2,91,0.0,9.7,1018.2,0.0
2022-07-03 02:00:00,12.3,92,0.0,8.9,1018.3,0.0
2022-07-03 03:00:00,11.6,92,0.0,9.6,1018.5,0.0
2022-07-03 04:00:00,11.1,93,0.0,9.3,1018.5,0.0
2022-07-03 05:00:00,10.5,94,0.0,7.6,1018.5,0.0
2022-07-03 06:00:00,11.2,93,0.0,9.8,1018.7,40.0
2022-07-03 07:00:00,12.5,87,0.0,10.6,1019.0,155.0
2022-07-03 08:00:00,14.1,81,0.0,10.8,1019.2,307.0
2022-07-03 09:00:00,15.7,72,0.0,13.0,1019.3,409.0
2022-07-03 10:00:00,17.1,65,0.0,12.3,1019.2,464.0
2022-07-03 11:00:00,18.7,55,0.0,12.7,1019.3,627.0
2022-07-03 12:00:00,19.7,50,0.0,12.4,1019.3,627.0
2022-07-03 13:00:00,20.0,48,0.0,10.0,1019.2,511.0
2022-07-03 14:00:00,21.3,43,0.0,9.9,1019.1,650.0
2022-07-03 15:00:00,21.3,42,0.0,12.3,1018.9,442.0
2022-07-03 16:00:00,21.3,44,0.0,12.9,1019.1,316.0
2022-07-03 17:00:00,21.3,44,0.0,15.5,1019.2,304.0
2022-07-03 18:00:00,20.3,49,0.0,17.7,1019.3,268.0
2022-07-03 19:00:00,19.2,57,0.0,15.6,1019.6,232.0
2022-07-03 20:00:00,18.4,60,0.0,14.2,1020.0,139.0
2022-07-03 21:00:00,16.8,70,0.0,5.3,1020.0,47.0
2022-07-03 22:00:00,14.7,82,0.0,7.6,1020.6,1.0
2022-07-03 23:00:00,14.5,82,0.0,6.6,1020.7,0.0
2022-07-04 00:00:00,14.2,82,0.0,8.8,1020.8,0.0
2022-07-04 01:00:00,12.6,83,0.0,6.2,1021.4,0.0
2022-07-04 02:00:00,11.7,87,0.0,6.5,1021.3,0.0
2022-07-04 03:00:00,11.1,90,0.0,6.8,1021.2,0.0
2022-07-04 04:00:00,10.4,92,0.0,5.8,1021.0,0.0
2022-07-04 05:00:00,9.8,93,0.0,6.0,1021.2,0.0
2022-07-04 06:00:00,10.9,89,0.0,9.9,1021.6,39.0
2022-07-04 07:00:00,12.5,80,0.0,9.5,1021.5,154.0
2022-07-04 08:00:00,14.6,71,0.0,10.2,1021.5,304.0
2022-07-04 09:00:00,16.6,61,0.0,11.9,1021.2,462.0
2022-07-04 10:00:00,18.0,55,0.0,12.8,1021.3,609.0
2022-07-04 11:00:00,20.0,46,0.0,17.1,1021.0,736.0
2022-07-04 12:00:00,21.2,44,0.0,18.4,1020.6,719.0
2022-07-04 13:00:00,20.3,47,0.0,15.9,1021.0,658.0
2022-07-04 14:00:00,20.9,47,0.0,16.6,1020.8,570.0
2022-07-04 15:00:00,21.3,47,0.0,18.4,1020.6,546.0
2022-07-04 16:00:00,21.5,47,0.0,18.5,1020.6,513.0
2022-07-04 17:00:00,21.1,48,0.0,18.2,1020.4,416.0
2022-07-04 18:00:00,20.6,49,0.0,19.1,1020.5,389.0
2022-07-04 19:00:00,19.9,50,0.0,16.0,1020.6,216.0
2022-07-04 20:00:00,19.4,51,0.0,13.9,1020.9,143.0
2022-07-04 21:00:00,17.3,61,0.0,6.4,1021.3,53.0
2022-07-04 22:00:00,15.2,71,0.0,7.2,1021.9,1.0
2022-07-04 23:00:00,14.3,77,0.0,7.6,1022.4,0.0
2022-07-05 00:00:00,13.4,80,0.0,7.6,1022.8,0.0
2022-07-05 01:00:00,13.2,75,0.0,8.9,1023.2,0.0
2022-07-05 02:00:00,11.9,82,0.0,6.4,1023.5,0.0
2022-07-05 03:00:00,10.7,90,0.0,7.6,1023.5,0.0
2022-07-05 04:00:00,10.3,92,0.0,5.5,1023.5,0.0
2022-07-05 05:00:00,10.0,94,0.0,5.4,1023.6,0.0
2022-07-05 06:00:00,11.2,89,0.0,9.4,1024.1,36.0
2022-07-05 07:00:00,13.0,79,0.0,7.6,1024.4,134.0
2022-07-05 08:00:00,15.0,71,0.0,7.2,1024.6,281.0
2022-07-05 09:00:00,17.0,63,0.0,8.6,1025.0,452.0
2022-07-05 10:00:00,18.6,54,0.0,14.8,1024.9,585.0
2022-07-05 11:00:00,18.7,52,0.0,16.9,1024.8,371.0
2022-07-05 12:00:00,19.2,51,0.0,17.1,1024.9,394.0
2022-07-05 13:00:00,20.2,48,0.0,15.8,1025.0,407.0
2022-07-05 14:00:00,21.0,46,0.0,15.1,1024.8,455.0
2022-07-05 15:00:00,21.8,45,0.0,14.8,1024.6,487.0
2022-07-05 16:00:00,21.0,52,0.0,18.9,1025.0,353.0
2022-07-05 17:00:00,20.8,54,0.0,18.5,1025.2,379.0
2022-07-05 18:00:00,20.6,54,0.0,16.6,1025.3,337.0
2022-07-05 19:00:00,20.4,52,0.0,14.3,1025.3,221.0
2022-07-05 20:00:00,20.1,52,0.0,12.0,1025.4,129.0
2022-07-05 21:00:00,17.8,64,0.0,5.8,1025.6,49.0
2022-07-05 22:00:00,16.2,72,0.0,7.1,1026.3,1.0
2022-07-05 23:00:00,15.8,69,0.0,10.6,1026.9,0.0
2022-07-06 00:00:00,14.9,68,0.0,11.0,1027.4,0.0
2022-07-06 01:00:00,14.5,73,0.0,10.5,1027.7,0.0
2022-07-06 02:00:00,12.8,81,0.0,7.6,1027.8,0.0
2022-07-06 03:00:00,12.0,85,0.0,7.5,1027.8,0.0
2022-07-06 04:00:00,11.7,86,0.0,7.8,1027.9,0.0
2022-07-06 05:00:00,11.8,86,0.0,6.3,1027.8,0.0
2022-07-06 06:00:00,13.4,79,0.0,8.3,1027.7,24.0
2022-07-06 07:00:00,14.8,75,0.0,8.0,1027.7,76.0
2022-07-06 08:00:00,15.8,72,0.0,9.1,1027.7,99.0
2022-07-06 09:00:00,18.0,68,0.0,9.7,1027.6,265.0
2022-07-06 10:00:00,20.4,63,0.0,14.7,1027.2,467.0
2022-07-06 11:00:00,21.1,62,0.0,16.1,1027.0,415.0
2022-07-06 12:00:00,21.5,60,0.0,17.3,1026.8,382.0
2022-07-06 13:00:00,22.0,55,0.0,18.6,1026.9,418.0
2022-07-06 14:00:00,22.3,53,0.0,18.2,1026.7,386.0
2022-07-06 15:00:00,23.6,48,0.0,18.4,1025.8,591.0
2022-07-06 16:00:00,23.6,47,0.0,19.2,1025.4,383.0
2022-07-06 17:00:00,23.9,46,0.0,21.2,1024.7,403.0
2022-07-06 18:00:00,24.0,45,0.0,20.4,1024.3,362.0
2022-07-06 19:00:00,23.5,47,0.0,18.5,1023.7,175.0
2022-07-06 20:00:00,22.6,50,0.0,16.8,1023.8,126.0
2022-07-06 21:00:00,21.0,56,0.0,14.4,1024.1,44.0
2022-07-06 22:00:00,19.2,64,0.0,16.7,1024.8,1.0
2022-07-06 23:00:00,17.9,70,0.0,15.5,1024.9,0.0
2022-07-07 00:00:00,17.1,73,0.0,13.6,1024.8,0.0
2022-07-07 01:00:00,16.5,76,0.0,13.8,1024.8,0.0
2022-07-07 02:00:00,16.2,78,0.0,12.9,1024.7,0.0
2022-07-07 03:00:00,16.5,79,0.0,13.7,1024.8,0.0
2022-07-07 04:00:00,16.4,80,0.0,12.5,1024.8,0.0
2022-07-07 05:00:00,17.1,78,0.0,13.6,1025.0,0.0
2022-07-07 06:00:00,17.1,77,0.0,18.7,1025.4,12.0
2022-07-07 07:00:00,16.8,71,0.0,18.9,1026.1,65.0
2022-07-07 08:00:00,17.3,67,0.0,17.7,1026.7,135.0
2022-07-07 09:00:00,18.0,64,0.0,17.3,1027.3,234.0
2022-07-07 10:00:00,19.4,58,0.0,16.9,1027.7,349.0
2022-07-07 11:00:00,20.5,54,0.0,17.3,1028.4,419.0
2022-07-07 12:00:00,21.5,51,0.0,17.1,1028.9,473.0
2022-07-07 13:00:00,20.1,53,0.0,15.3,1030.4,630.0
2022-07-07 14:00:00,21.8,48,0.0,13.0,1030.2,598.0
2022-07-07 15:00:00,23.8,40,0.0,13.4,1030.0,691.0
2022-07-07 16:00:00,24.0,42,0.0,13.2,1030.1,711.0
2022-07-07 17:00:00,24.1,41,0.0,11.5,1030.1,627.0
2022-07-07 18:00:00,24.1,41,0.0,7.9,1029.9,475.0
2022-07-07 19:00:00,23.8,42,0.0,5.8,1029.9,325.0
2022-07-07 20:00:00,23.1,45,0.0,5.0,1030.2,173.0
2022-07-07 21:00:00,20.2,62,0.0,7.9,1030.6,51.0
2022-07-07 22:00:00,19.1,64,0.0,7.3,1031.1,1.0
2022-07-07 23:00:00,18.9,66,0.0,12.6,1031.5,0.0
2022-07-08 00:00:00,18.1,69,0.0,10.7,1031.6,0.0
2022-07-08 01:00:00,15.4,84,0.0,7.4,1032.2,0.0
2022-07-08 02:00:00,15.1,86,0.0,6.6,1032.2,0.0
2022-07-08 03:00:00,13.9,91,0.0,6.4,1032.3,0.0
2022-07-08 04:00:00,13.1,94,0.0,5.2,1032.2,0.0
2022-07-08 05:00:00,12.7,95,0.0,6.0,1032.3,0.0
2022-07-08 06:00:00,13.4,92,0.0,7.4,1032.3,34.0
2022-07-08 07:00:00,15.0,84,0.0,5.2,1032.4,145.0
2022-07-08 08:00:00,17.0,76,0.0,5.1,1032.8,292.0
2022-07-08 09:00:00,19.1,69,0.0,5.1,1032.7,449.0
2022-07-08 10:00:00,20.9,63,0.0,5.0,1032.4,595.0
2022-07-08 11:00:00,22.4,58,0.0,5.6,1032.2,718.0
2022-07-08 12:00:00,24.8,46,0.0,6.9,1031.8,777.0
2022-07-08 13:00:00,25.6,45,0.0,7.3,1031.7,789.0
2022-07-08 14:00:00,26.4,44,0.0,9.5,1031.5,802.0
2022-07-08 15:00:00,26.6,41,0.0,9.9,1031.2,796.0
2022-07-08 16:00:00,26.9,39,0.0,11.4,1030.8,729.0
2022-07-08 17:00:00,26.9,39,0.0,13.0,1030.3,609.0
2022-07-08 18:00:00,26.5,39,0.0,13.3,1030.0,462.0
2022-07-08 19:00:00,25.7,41,0.0,13.0,1029.8,298.0
2022-07-08 20:00:00,24.8,45,0.0,11.5,1029.6,147.0
2022-07-08 21:00:00,22.8,53,0.0,7.8,1029.7,45.0
2022-07-08 22:00:00,21.1,60,0.0,8.7,1029.9,1.0
2022-07-08 23:00:00,20.3,61,0.0,10.5,1029.9,0.0
2022-07-09 00:00:00,19.2,64,0.0,12.8,1030.0,0.0
2022-07-09 01:00:00,17.9,66,0.0,12.3,1030.6,0.0
2022-07-09 02:00:00,16.7,73,0.0,11.2,1030.7,0.0
2022-07-09 03:00:00,16.0,78,0.0,10.9,1030.8,0.0
2022-07-09 04:00:00,15.3,83,0.0,8.1,1030.8,0.0
2022-07-09 05:00:00,14.7,87,0.0,6.6,1030.8,0.0
2022-07-09 06:00:00,15.5,85,0.0,9.0,1030.6,33.0
2022-07-09 07:00:00,17.0,78,0.0,10.1,1030.8,142.0
2022-07-09 08:00:00,18.4,73,0.0,12.4,1030.7,282.0
2022-07-09 09:00:00,20.2,65,0.0,14.9,1030.6,432.0
2022-07-09 10:00:00,20.7,62,0.0,14.9,1030.6,424.0
2022-07-09 11:00:00,21.4,58,0.0,13.0,1030.7,511.0
2022-07-09 12:00:00,22.5,53,0.0,13.0,1030.6,690.0
2022-07-09 13:00:00,23.5,45,0.0,10.8,1030.5,713.0
